PublisherID,Publisher_Name,Country
13987,"""Harmony""","""Japan"""
13988,"""National Geographic""","""Russia"""
13989,"""Downtown Book Center""","""Iran"""
13990,"""Espasa-Calpe SA""","""United Kingdom"""
13991,"""W Publishing Group""","""United Kingdom"""
13992,"""Harvest House Pub""","""North Korea"""
13993,"""W Publishing Group""","""Australia"""
13994,"""Editions 10/18""","""United Kingdom"""
13995,"""Pub Group West""","""Japan"""
13996,"""Anchor""","""Iran"""
13997,"""Berkley Publishing Group""","""United Kingdom"""
13998,"""World Publishing""","""Australia"""
13999,"""Baker Pub Group""","""Australia"""
14000,"""Baker Pub Group""","""United Status"""
14001,"""Daughters of st Paul""","""Japan"""
14002,"""Avenel Books""","""Japan"""
14003,"""Susaeta""","""Italy"""
14004,"""Grove Press""","""Australia"""
14005,"""Anagrama""","""China"""
14006,"""Carl Hanser""","""Spain"""
14007,"""Sudamericana""","""China"""
14008,"""Harper Mass Market Paperbacks""","""United Kingdom"""
14009,"""Penguin Highbridge Audio""","""Turkey"""
14010,"""Element Books Ltd""","""Turkey"""
14011,"""HCI""","""Turkey"""
14012,"""Barbour Publishing""","""China"""
14013,"""Berkley Pub Group""","""Italy"""
14014,"""Vintage Books""","""Spain"""
14015,"""Perennial Currents""","""Brazil"""
14016,"""Presbyterian Pub Corp""","""United Status"""
14017,"""Cornelsen""","""Australia"""
14018,"""Mira""","""Germany"""
14019,"""Kensington Publishing Corporation""","""Spain"""
14020,"""Perigee Books""","""Iran"""
14021,"""Center Point Publishing""","""Italy"""
14022,"""Mammoth""","""United Kingdom"""
14023,"""Viking""","""France"""
14024,"""Pinnacle Books""","""India"""
14025,"""Daw Books""","""Germany"""
14026,"""Hyperion Books""","""Russia"""
14027,"""Daw Books""","""United Status"""
14028,"""Walker &amp; Company""","""North Korea"""
14029,"""Walker &amp; Company""","""Japan"""
14030,"""St Martins Pr""","""Turkey"""
14031,"""Chariot Victor Pub""","""Spain"""
14032,"""Simon Pulse""","""Japan"""
14033,"""Simon Pulse""","""Italy"""
14034,"""Simon Pulse""","""Turkey"""
14035,"""Vicens Vives""","""Italy"""
14036,"""Playboy Paperbacks""","""Japan"""
14037,"""Daw Books""","""India"""
14038,"""Daw Books""","""Turkey"""
14039,"""Wildside Press""","""North Korea"""
14040,"""Wildside Press""","""Spain"""
14041,"""Signet Book""","""Italy"""
14042,"""Century""","""Russia"""
14043,"""Adventist Book Center New Jersey""","""Russia"""
14044,"""Trafford Publishing""","""Iran"""
14045,"""Heyne""","""France"""
14046,"""Scholastic, Inc""","""Spain"""
14047,"""New American Library""","""France"""
14048,"""Time-Life Books""","""Russia"""
14049,"""Onyx Books""","""Russia"""
14050,"""BRAVA""","""Russia"""
14051,"""Andrews McMeel Pub""","""Russia"""
14052,"""World Publishing""","""France"""
14053,"""WestBow Press""","""United Status"""
14054,"""Learning Horizons""","""Germany"""
14055,"""Learning Horizons""","""Iran"""
14056,"""Zondervan""","""Australia"""
14057,"""Prentice Hall""","""China"""
14058,"""Readers Digest""","""Brazil"""
14059,"""Reader's Digest Association""","""North Korea"""
14060,"""Arrow""","""Italy"""
14061,"""Scholastic Paperbacks""","""Australia"""
14062,"""Lectorum Pubns (Adult)""","""Iran"""
14063,"""Prentice Hall Art""","""Italy"""
14064,"""Aladdin Paperbacks""","""Iran"""
14065,"""Carnegie-Mellon University Press""","""France"""
14066,"""Hesperus Press""","""Australia"""
14067,"""Daw Books""","""Russia"""
14068,"""Hoffmann &amp; Campe""","""Australia"""
14069,"""Tor Books""","""India"""
14070,"""Virago Press (UK)""","""Spain"""
14071,"""Cartwheel Books""","""Brazil"""
14072,"""Signet Book""","""China"""
14073,"""Dodd Mead""","""France"""
14074,"""Fischer (Tb.), Frankfurt""","""Italy"""
14075,"""Plume Books""","""Brazil"""
14076,"""Gulliver Books""","""Turkey"""
14077,"""W.W. Norton &amp; Company""","""France"""
14078,"""Leisure Books""","""Iran"""
14079,"""Kensington Books""","""Japan"""
14080,"""Scholastic Paperbacks""","""United Kingdom"""
14081,"""Berkley Publishing Group""","""United Status"""
14082,"""Jeremy P. Tarcher""","""Japan"""
14083,"""Addison Wesley Publishing Company""","""Brazil"""
14084,"""Margaret K. McElderry""","""United Status"""
14085,"""Golden Books""","""Germany"""
14086,"""Paradise Press, Inc""","""North Korea"""
14087,"""Nord-Sud Verlag""","""Germany"""
14088,"""Little Apple Books (Scholastic)""","""Turkey"""
14089,"""Plaza &amp; Janes Editores, S.A.""","""France"""
14090,"""Oxford University Press""","""Spain"""
14091,"""Red Crane Books""","""Spain"""
14092,"""Galley Press""","""Brazil"""
14093,"""De Minuit""","""Russia"""
14094,"""Peter Pauper Press""","""Brazil"""
14095,"""Zebra Books""","""China"""
14096,"""Bantam""","""Spain"""
14097,"""I Books""","""France"""
14098,"""L�?¼bbe""","""Italy"""
14099,"""Leisure Books""","""Italy"""
14100,"""Penguin USA""","""China"""
14101,"""Ullstein Tb""","""Iran"""
14102,"""Forge Books""","""Germany"""
14103,"""Grosset &amp; Dunlap""","""Spain"""
14104,"""Creation Books""","""Germany"""
14105,"""Berkley Pub Group""","""Turkey"""
14106,"""New Star Media Inc""","""United Status"""
14107,"""Audio Literature""","""Russia"""
14108,"""New Star Media Inc""","""Germany"""
14109,"""Signet Classics""","""Italy"""
14110,"""Pocket""","""Germany"""
14111,"""Tor Books (Mm)""","""North Korea"""
14112,"""Three Rivers Press (CA)""","""Brazil"""
14113,"""Siruela""","""India"""
14114,"""Le Club des masques""","""Turkey"""
14115,"""Le Livre de Poche""","""France"""
14116,"""McClelland &amp; Stewart""","""Brazil"""
14117,"""Little, Brown""","""Japan"""
14118,"""Viking Penguin""","""China"""
14119,"""Bruguera""","""North Korea"""
14120,"""Ace Books""","""Russia"""
14121,"""Thomas Nelson Inc""","""Italy"""
14122,"""Sterling Publishing""","""United Kingdom"""
14123,"""Trafalgar Square (J)""","""Russia"""
14124,"""Scribner""","""Brazil"""
14125,"""Barnes &amp; Noble Books-Imports""","""Spain"""
14126,"""Albin Michel""","""Turkey"""
14127,"""Penguin Books Ltd""","""Australia"""
14128,"""Little, Brown""","""Germany"""
14129,"""Scribner""","""India"""
14130,"""John Wiley &amp; Sons Inc""","""Spain"""
14131,"""Cartwheel Books""","""Iran"""
14132,"""Viking Press""","""Iran"""
14133,"""Distributed to the trade by Newcastle Pub. Co""","""Germany"""
14134,"""St Martins Pr""","""Italy"""
14135,"""Ace Books""","""France"""
14136,"""eReads.com""","""Japan"""
14137,"""Underwood Books""","""Spain"""
14138,"""Ace Books""","""United Kingdom"""
14139,"""Penguin Putnam~mass""","""Italy"""
14140,"""New American Library""","""North Korea"""
14141,"""Donning""","""Turkey"""
14142,"""Mirage Press""","""Turkey"""
14143,"""Underwood-Miller""","""Turkey"""
14144,"""New Amer Library""","""Germany"""
14145,"""Distributed by St. Martin's Press""","""Australia"""
14146,"""eReads.com""","""Russia"""
14147,"""Berkley Pub Group""","""Spain"""
14148,"""Ace Books""","""United Status"""
14149,"""Underwood Books""","""China"""
14150,"""Perennial""","""India"""
14151,"""World Wide Publications""","""Russia"""
14152,"""Island Nation Press""","""India"""
14153,"""Atheneum/Richard Jackson Books""","""China"""
14154,"""Archstone Press""","""Australia"""
14155,"""Troll Communications""","""Australia"""
14156,"""Bantam Doubleday Dell""","""Iran"""
14157,"""Bantam Books (Mm)""","""United Kingdom"""
14158,"""Planeta""","""Italy"""
14159,"""W. W. Norton &amp; Company""","""Brazil"""
14160,"""Dk Publishing Inc""","""North Korea"""
14161,"""Pinnacle Books""","""Russia"""
14162,"""Penguin Putnam~trade""","""Brazil"""
14163,"""Plaza &amp; Janes Editores, S.A.""","""United Kingdom"""
14164,"""Time Warner Audio Major""","""North Korea"""
14165,"""Scholastic Inc.""","""North Korea"""
14166,"""Penguin Highbridge Audio""","""Australia"""
14167,"""Random House Value Publishing""","""Russia"""
14168,"""Random House Children's Books""","""Russia"""
14169,"""Harvest Books""","""India"""
14170,"""Lectorum Pubns""","""France"""
14171,"""Mariner Books""","""United Status"""
14172,"""Simon &amp; Schuster""","""Brazil"""
14173,"""Fischer (Tb.), Frankfurt""","""Germany"""
14174,"""Blake Publishing, Ltd.""","""United Status"""
14175,"""Delacorte Press""","""China"""
14176,"""New Amer Library""","""Japan"""
14177,"""LGF""","""North Korea"""
14178,"""Random House Inc""","""United Kingdom"""
14179,"""Oxford University Press""","""Brazil"""
14180,"""New Amer Library (Mm)""","""France"""
14181,"""Avenel Books""","""Australia"""
14182,"""Random House Inc""","""Brazil"""
14183,"""Stock""","""Russia"""
14184,"""Orion Publishing Co""","""Germany"""
14185,"""St. Martin's Minotaur""","""France"""
14186,"""Price Stern Sloan""","""Australia"""
14187,"""Washington Square Press""","""Brazil"""
14188,"""Little Apple""","""Italy"""
14189,"""Michael Joseph""","""Italy"""
14190,"""Book of the Road Audio""","""United Status"""
14191,"""Ivy Books""","""France"""
14192,"""Audio Literature""","""Brazil"""
14193,"""Random House Inc""","""Turkey"""
14194,"""Landoll""","""United Kingdom"""
14195,"""Covenant Communications""","""Spain"""
14196,"""Covenant Communications""","""Russia"""
14197,"""Covenant Communications""","""India"""
14198,"""Fodor's Travel Publications""","""United Status"""
14199,"""Harper &amp; Row""","""Russia"""
14200,"""Downtown Book Center""","""Russia"""
14201,"""Ann Arbor Media Group""","""Russia"""
14202,"""Phantasia Pr""","""Italy"""
14203,"""Dtv""","""United Kingdom"""
14204,"""Fodor's Travel Publications""","""Spain"""
14205,"""Harcourt""","""Brazil"""
14206,"""Ohio State Univ Pr""","""United Status"""
14207,"""Scholastic Inc""","""France"""
14208,"""Barbour Publishing""","""Italy"""
14209,"""WestBow Press""","""India"""
14210,"""Sagebrush Bound""","""Italy"""
14211,"""St Martins Pr (Mm)""","""Brazil"""
14212,"""Ballantine Books""","""France"""
14213,"""Little, Brown""","""Iran"""
14214,"""Gareth Stevens Publishing""","""Turkey"""
14215,"""Loveswept""","""Japan"""
14216,"""I Books""","""Iran"""
14217,"""W.W. Norton &amp; Company""","""Turkey"""
14218,"""Piper""","""Russia"""
14219,"""Continental Book Company""","""Turkey"""
14220,"""VIZ LLC""","""Italy"""
14221,"""Monarch""","""United Kingdom"""
14222,"""Little Simon""","""Australia"""
14223,"""Zebra Books""","""Germany"""
14224,"""Love Spell""","""Germany"""
14225,"""Ivy Books""","""China"""
14226,"""Little Simon""","""Brazil"""
14227,"""Little Simon""","""Japan"""
14228,"""Santillana USA Publishing Company""","""Germany"""
14229,"""Readers Digest""","""Iran"""
14230,"""Avenel Books""","""Spain"""
14231,"""Knopf""","""North Korea"""
14232,"""Diogenes Verlag""","""United Status"""
14233,"""Gulliver Books Paperbacks""","""Germany"""
14234,"""Barron's Educational Series""","""North Korea"""
14235,"""Gramercy Books""","""Germany"""
14236,"""Barnes &amp; Noble""","""Japan"""
14237,"""Vintage Books USA""","""Turkey"""
14238,"""Morrow/Avon""","""Iran"""
14239,"""Avon Books""","""Italy"""
14240,"""Avon Books""","""India"""
14241,"""Avon Books""","""Australia"""
14242,"""Avon Books""","""United Kingdom"""
14243,"""Disney Pr""","""Brazil"""
14244,"""Blanvalet Verlag GmbH""","""Iran"""
14245,"""Whitaker House""","""China"""
14246,"""National Geographic""","""China"""
14247,"""New American Library""","""India"""
14248,"""Harpercollins""","""Turkey"""
14249,"""Skylark Books""","""United Kingdom"""
14250,"""Simon Spotlight/Nickelodeon""","""France"""
14251,"""Armadillo Books""","""India"""
14252,"""Dramatists Play Service Inc""","""Turkey"""
14253,"""Random House""","""Italy"""
14254,"""Shambhala""","""Russia"""
14255,"""Berkshire House Publishers""","""Australia"""
14256,"""Henry Holt &amp; Company""","""Japan"""
14257,"""State University of New York Press""","""Germany"""
14258,"""Modern Library""","""Russia"""
14259,"""Cassell""","""Germany"""
14260,"""Stewart, Tabori, &amp; Chang""","""Germany"""
14261,"""Trafalgar Square""","""India"""
14262,"""HarperCollins Publishers""","""United Status"""
14263,"""Diogenes Verlag""","""United Kingdom"""
14264,"""Tor Books (Mm)""","""Russia"""
14265,"""Random House Childrens Pub""","""Brazil"""
14266,"""Harlequin Sales Corp (Mm)""","""Italy"""
14267,"""Penguin Audiobooks""","""Russia"""
14268,"""Harvest Books""","""Spain"""
14269,"""Simon &amp; Schuster""","""United Kingdom"""
14270,"""Ullstein Buchverlage GmbH &amp; Co. KG / Ullstein Tas""","""United Status"""
14271,"""Hungry Tiger Press""","""Germany"""
14272,"""Hungry Tiger Press""","""Japan"""
14273,"""Wonder Publishing""","""Iran"""
14274,"""Morehouse Group""","""United Status"""
14275,"""Edhasa""","""France"""
14276,"""Smithmark Pub""","""Russia"""
14277,"""Troll Communications Llc""","""Iran"""
14278,"""Candlewick Press (MA)""","""Spain"""
14279,"""Signet""","""Brazil"""
14280,"""Grove Press""","""Iran"""
14281,"""Klutz Press""","""China"""
14282,"""Harlequin Mills &amp; Boon Ltd""","""Russia"""
14283,"""Parragon Publishing""","""Australia"""
14284,"""Ace Books""","""Italy"""
14285,"""Agate""","""India"""
14286,"""Seix Barral""","""Iran"""
14287,"""Milkweed Editions""","""Germany"""
14288,"""Library of America""","""Iran"""
14289,"""White Wolf Pub""","""France"""
14290,"""Philomel Books""","""Australia"""
14291,"""Harcourt Brace Jovanovich""","""India"""
14292,"""Harper Mass Market Paperbacks (Mm)""","""Australia"""
14293,"""Counterpoint Press""","""Brazil"""
14294,"""Fawcett Books""","""Iran"""
14295,"""Putnam Publishing Group""","""United Status"""
14296,"""Roberts Rinehart Publishers""","""North Korea"""
14297,"""Bantam Dell Pub Group""","""Italy"""
14298,"""Little Apple""","""Germany"""
14299,"""Harvard Common Press""","""Russia"""
14300,"""Ideals Pub Corp""","""Australia"""
14301,"""Bookcassette""","""Japan"""
14302,"""Bookthrift Co""","""United Kingdom"""
14303,"""Publishing Mills""","""United Status"""
14304,"""Audio Literature""","""United Kingdom"""
14305,"""Reclam""","""Russia"""
14306,"""Berkley Pub Group""","""Brazil"""
14307,"""Esslinger Verlag Schreiber""","""France"""
14308,"""Health Communications""","""Germany"""
14309,"""Flammarion""","""Russia"""
14310,"""Broadview Press""","""North Korea"""
14311,"""Gay Men's Press""","""Russia"""
14312,"""Wolfgang Kruger Verlag GmbH""","""Iran"""
14313,"""Yearling Books""","""United Status"""
14314,"""Bertelsmann, M�?¼nchen""","""Brazil"""
14315,"""Bertelsmann, M�?¼nchen""","""India"""
14316,"""Putnam Publishing Group""","""Turkey"""
14317,"""Distributed by Macmillan Pub. Co""","""China"""
14318,"""Avon""","""India"""
14319,"""Highbridge Audio""","""Germany"""
14320,"""Random House Childrens Books""","""China"""
14321,"""Longman Publishing Group""","""Japan"""
14322,"""Penguin Putnam~childrens Hc""","""France"""
14323,"""Dutton Books""","""Japan"""
14324,"""Dutton Books""","""United Kingdom"""
14325,"""Borderlands Press""","""Italy"""
14326,"""Avon""","""United Kingdom"""
14327,"""Dtv""","""Germany"""
14328,"""Goldmann""","""Russia"""
14329,"""Outlet Books Company""","""Japan"""
14330,"""White Wolf Pub""","""Russia"""
14331,"""Running Press Book Publishers""","""China"""
14332,"""Plume Books""","""United Status"""
14333,"""Berlitz Guides""","""Spain"""
14334,"""Dell Pub. Co""","""Russia"""
14335,"""Academic Resources Corp""","""Australia"""
14336,"""Gulliver Books Paperbacks""","""United Status"""
14337,"""Tor Science Fiction""","""Germany"""
14338,"""Bhaktivedanta Book Trust""","""Iran"""
14339,"""Foul Play Press""","""Australia"""
14340,"""Sweet Valley""","""United Status"""
14341,"""Sweetwater Pr""","""Australia"""
14342,"""Sweet Valley""","""Japan"""
14343,"""Vihicule Press""","""United Kingdom"""
14344,"""Fischer Taschenbuch Verlag GmbH""","""Russia"""
14345,"""Fischer (Tb.), Frankfurt""","""Turkey"""
14346,"""Penguin Books Ltd""","""United Status"""
14347,"""Atheneum""","""Japan"""
14348,"""SFBC Fantasy""","""Germany"""
14349,"""Scherz""","""India"""
14350,"""LGF""","""France"""
14351,"""Doubleday Books""","""Italy"""
14352,"""Warner Books""","""Germany"""
14353,"""Shambhala""","""Germany"""
14354,"""Carl Hanser""","""Turkey"""
14355,"""Dtv""","""Spain"""
14356,"""Swedenborg Foundation""","""North Korea"""
14357,"""Dtv""","""Italy"""
14358,"""Thomas Nelson Inc""","""Brazil"""
14359,"""Mouse Works""","""India"""
14360,"""Harrison House""","""Russia"""
14361,"""Time-Life Books""","""Brazil"""
14362,"""Sweet Valley""","""Russia"""
14363,"""John Wiley &amp; Sons""","""Japan"""
14364,"""Tyndale House Publishers""","""Russia"""
14365,"""Global Books Ltd. (UK)""","""Brazil"""
14366,"""DK Publishing Inc""","""Spain"""
14367,"""Thorndike Press""","""Australia"""
14368,"""Penguin Books""","""Japan"""
14369,"""Romance Alive Audio Books""","""Australia"""
14370,"""Viking Penguin""","""Germany"""
14371,"""Laure Leaf""","""Russia"""
14372,"""Henry Holt &amp; Co""","""Spain"""
14373,"""Anchor""","""Russia"""
14374,"""American Philological Association""","""France"""
14375,"""HarperCollins""","""Spain"""
14376,"""Random House Childrens Books""","""India"""
14377,"""Western Pub. Co""","""United Status"""
14378,"""Multnomah Pub""","""Italy"""
14379,"""Pinnacle Books""","""Australia"""
14380,"""Berlitz Guides""","""Russia"""
14381,"""Kensington Publishing Corporation""","""Italy"""
14382,"""Addison-Wesley Pub Co""","""Turkey"""
14383,"""Methuen Drama""","""India"""
14384,"""Editorial Planeta, S.A. (Barcelona)""","""France"""
14385,"""HarperCollins Canada""","""United Status"""
14386,"""Piper""","""Germany"""
14387,"""Phoenix mass market p/bk""","""Russia"""
14388,"""Senate Books""","""United Kingdom"""
14389,"""Clarkson N Potter Publishers""","""Brazil"""
14390,"""Reader's Digest Association""","""Germany"""
14391,"""Puffin Books""","""United Status"""
14392,"""Wizards of the Coast""","""Brazil"""
14393,"""Signet Classics""","""France"""
14394,"""Simon &amp; Schuster""","""Russia"""
14395,"""West End Games""","""Russia"""
14396,"""Baker Book House""","""Australia"""
14397,"""Barbour Bargain Books""","""Turkey"""
14398,"""Peter Pauper Press""","""United Kingdom"""
14399,"""Harper &amp; Row""","""France"""
14400,"""Putnam Adult""","""United Status"""
14401,"""Harlequin Audio""","""Australia"""
14402,"""New Amer Library""","""France"""
14403,"""Houghton Mifflin""","""China"""
14404,"""Downtown Book Center""","""China"""
14405,"""Distribooks Inc""","""France"""
14406,"""Suhrkamp""","""Australia"""
14407,"""MacMillan Publishing Company.""","""United Status"""
14408,"""Penguin USA""","""Australia"""
14409,"""Punto de Lectura""","""India"""
14410,"""Suma de Letras""","""Spain"""
14411,"""Simon &amp; Schuster Audio""","""India"""
14412,"""Not Avail""","""France"""
14413,"""HarperAudio""","""United Status"""
14414,"""Forge""","""Russia"""
14415,"""St. Martin's Paperbacks""","""China"""
14416,"""Puffin Books""","""North Korea"""
14417,"""Scholastic Inc.""","""France"""
14418,"""North-South Books""","""North Korea"""
14419,"""Paradise Press, Inc.""","""Italy"""
14420,"""Tyndale House Publishers""","""Turkey"""
14421,"""Elsevier Science Health Science div""","""Iran"""
14422,"""Random House Childrens Books""","""Japan"""
14423,"""Harpercollins Juvenile Books""","""Germany"""
14424,"""Living Books""","""Iran"""
14425,"""Baker Pub Group""","""Russia"""
14426,"""Grove Press""","""Germany"""
14427,"""W H Freeman &amp; Co""","""Russia"""
14428,"""Planeta""","""France"""
14429,"""Libsa""","""United Status"""
14430,"""Santillana USA Publishing Company""","""India"""
14431,"""Zondervan""","""India"""
14432,"""Price Stern Sloan Pub""","""India"""
14433,"""University of California Press""","""Germany"""
14434,"""BDD Promotional Books Company""","""Russia"""
14435,"""Apple (Scholastic)""","""United Kingdom"""
14436,"""New Directions Publishing Corporation""","""China"""
14437,"""Mouse Works""","""Germany"""
14438,"""Grosset &amp; Dunlap""","""Japan"""
14439,"""Greenwillow""","""Italy"""
14440,"""Avon Books""","""France"""
14441,"""Klett""","""Australia"""
14442,"""Putnam Pub Group""","""Iran"""
14443,"""Reader's Digest Association""","""Spain"""
14444,"""Sagebrush Bound""","""Spain"""
14445,"""Planeta""","""Iran"""
14446,"""Warner Books Inc""","""India"""
14447,"""W Publishing Group""","""Germany"""
14448,"""Random House""","""Brazil"""
14449,"""Edimat Libros""","""United Kingdom"""
14450,"""Tyndale House Pub (J)""","""Australia"""
14451,"""Klutz Press""","""Russia"""
14452,"""Editorial Edaf, S.A.""","""France"""
14453,"""Dutton Books""","""Turkey"""
14454,"""John Wiley &amp; Sons""","""France"""
14455,"""Little Apple Books (Scholastic)""","""India"""
14456,"""St Martins Pr""","""France"""
14457,"""Silver Moon Books, Ltd.""","""Russia"""
14458,"""Master Books""","""Iran"""
14459,"""Ullstein Tb""","""Japan"""
14460,"""Berkley Publishing Group""","""Spain"""
14461,"""Popular Library""","""Japan"""
14462,"""Bantam Doubleday Dell""","""Russia"""
14463,"""International Polygonics""","""Iran"""
14464,"""Wm. B. Eerdmans Publishing Company""","""United Status"""
14465,"""Goldmann""","""Italy"""
14466,"""Patmos""","""North Korea"""
14467,"""Grosset &amp; Dunlap""","""Germany"""
14468,"""Award Publications""","""Japan"""
14469,"""Creative Arts Book Company""","""United Kingdom"""
14470,"""Garborgs Heart N Home""","""North Korea"""
14471,"""Grosset &amp; Dunlap""","""United Status"""
14472,"""Grosset &amp; Dunlap""","""Australia"""
14473,"""Forge""","""France"""
14474,"""Random House Value Publishing""","""India"""
14475,"""Dark Horse Comics""","""Russia"""
14476,"""New Amer Library (Mm)""","""Brazil"""
14477,"""Harpercollins Childrens Books""","""Spain"""
14478,"""Skylark Books""","""United Status"""
14479,"""Skylark Books""","""Turkey"""
14480,"""Skylark Books""","""Italy"""
14481,"""Gulliver Books""","""Russia"""
14482,"""Giron Spanish Books Distributors""","""United Status"""
14483,"""Random House Books for Young Readers""","""Iran"""
14484,"""Sagebrush Bound""","""Brazil"""
14485,"""Forge Books""","""Italy"""
14486,"""Vintage/Ebury (A Division of Random House Group)""","""Russia"""
14487,"""Aims Intl Books Corp""","""United Kingdom"""
14488,"""Hoffmann &amp; Campe""","""Russia"""
14489,"""Robert Laffont""","""Italy"""
14490,"""Pocket (FR)""","""India"""
14491,"""Random House Large Print Publishing""","""Japan"""
14492,"""Little, Brown""","""China"""
14493,"""Autism Asperger Publishing Company""","""Russia"""
14494,"""Book Sales""","""Iran"""
14495,"""NTC/Contemporary Publishing Company""","""United Kingdom"""
14496,"""Andrews McMeel Publishing""","""Japan"""
14497,"""Routledge""","""France"""
14498,"""Viz Communications""","""Japan"""
14499,"""Barbour Publishing""","""North Korea"""
14500,"""Viz Communications""","""Russia"""
14501,"""Parragon Publishing""","""United Status"""
14502,"""Pan Macmillan""","""Brazil"""
14503,"""Amistad""","""Germany"""
14504,"""Allison &amp; Busby""","""United Status"""
14505,"""Vintage""","""United Kingdom"""
14506,"""Margaret K. McElderry""","""North Korea"""
14507,"""Harvest House Publishers""","""Iran"""
14508,"""Book of the Month Club""","""Germany"""
14509,"""Interweave Press""","""Russia"""
14510,"""Mira Books""","""Japan"""
14511,"""Child's Play International Ltd""","""Russia"""
14512,"""Akal Ediciones""","""Japan"""
14513,"""Puffin Books""","""Iran"""
14514,"""Dickenson Pub. Co""","""India"""
14515,"""Oldcastle Books""","""Russia"""
14516,"""Pocket Books""","""China"""
14517,"""Muchnik Editores, S.A.""","""Brazil"""
14518,"""Btb Bei Goldmann""","""Turkey"""
14519,"""ReganBooks""","""Brazil"""
14520,"""Eos (HarperCollins)""","""Spain"""
14521,"""Oxford Univ Pr""","""Japan"""
14522,"""Bantam Doubleday Dell""","""China"""
14523,"""Bantam Doubleday Dell""","""France"""
14524,"""Hay House Audio Books""","""India"""
14525,"""Warner Books""","""Spain"""
14526,"""Readers Digest""","""United Status"""
14527,"""Alianza""","""China"""
14528,"""Berkley Hardcover""","""United Kingdom"""
14529,"""Berkley Publishing Group""","""Germany"""
14530,"""LGF""","""Italy"""
14531,"""Grandin Pub Co""","""Japan"""
14532,"""Paradise Press""","""Turkey"""
14533,"""Dorset Press""","""Australia"""
14534,"""Courage Books""","""Brazil"""
14535,"""Viking Books""","""Russia"""
14536,"""GT Publishing Corporation""","""India"""
14537,"""Unicorn Pub House""","""Germany"""
14538,"""Random House Audio""","""France"""
14539,"""Applause Theatre &amp; Cinema Book Publishers""","""Brazil"""
14540,"""Overlook Press""","""Italy"""
14541,"""Dial Press""","""United Kingdom"""
14542,"""Serendipity Press [Mankato, MN : available in hardcover from Creative Education]""","""Italy"""
14543,"""Arrow""","""United Status"""
14544,"""Scribner""","""Russia"""
14545,"""HarperTorch""","""Turkey"""
14546,"""Ballantine Books (Mm)""","""Germany"""
14547,"""Tyndale House Publishers""","""France"""
14548,"""Carl Hanser""","""Australia"""
14549,"""Bantam Books for Young Readers""","""Iran"""
14550,"""Scholastic Paperbacks (Mm)""","""Russia"""
14551,"""Molino""","""Russia"""
14552,"""Agatha Christie Limited""","""Italy"""
14553,"""Little Apple Books (Scholastic)""","""Brazil"""
14554,"""Secker &amp; Warburg""","""Japan"""
14555,"""Everymans Library""","""Spain"""
14556,"""Gallimard""","""United Status"""
14557,"""Roc""","""Germany"""
14558,"""F &amp; W Pubns""","""Australia"""
14559,"""F &amp; W Pubns""","""Russia"""
14560,"""Serendipity Press""","""Turkey"""
14561,"""Hard Shell Word Factory""","""Brazil"""
14562,"""Aguilar, Altea, Taurus, Alfaguara, S.A. de C.""","""United Status"""
14563,"""Avalon Travel Publishing""","""North Korea"""
14564,"""HCI""","""Iran"""
14565,"""Coward, McCann &amp; Geoghegan""","""Iran"""
14566,"""New Amer Library (Mm)""","""China"""
14567,"""Konemann""","""Iran"""
14568,"""Apple""","""Turkey"""
14569,"""Avon Books""","""Brazil"""
14570,"""Grove Press""","""Russia"""
14571,"""Hodder &amp; Stoughton General Division""","""Japan"""
14572,"""Meisha Merlin Pub""","""Spain"""
14573,"""Fireside""","""Brazil"""
14574,"""Liguori Publications""","""United Status"""
14575,"""Editions 84""","""United Kingdom"""
14576,"""Goldmann""","""China"""
14577,"""Boyds Mills Press""","""Turkey"""
14578,"""Simon &amp; Schuster Children's Publishing""","""Russia"""
14579,"""Harlequin Mills &amp; Boon Ltd""","""Iran"""
14580,"""Konemann""","""Australia"""
14581,"""Harlequin Mills &amp; Boon Ltd""","""United Kingdom"""
14582,"""Vintage Books""","""China"""
14583,"""Viking Books""","""Japan"""
14584,"""Diogenes Verlag""","""India"""
14585,"""Scherz""","""North Korea"""
14586,"""Scherz""","""Turkey"""
14587,"""Scherz""","""Germany"""
14588,"""Scherz""","""Brazil"""
14589,"""Scherz""","""Italy"""
14590,"""Scherz""","""Iran"""
14591,"""Ullstein-Taschenbuch-Verlag, Zweigniederlassung der Ullstein Buchverlage GmbH""","""Russia"""
14592,"""Scherz""","""Australia"""
14593,"""Scherz""","""Russia"""
14594,"""Scherz""","""Spain"""
14595,"""Scherz""","""France"""
14596,"""Fireside""","""China"""
14597,"""Pineapple Press (FL)""","""Italy"""
14598,"""Fodor's Travel Publications""","""Russia"""
14599,"""Ravette Publishing Ltd""","""Australia"""
14600,"""Ravette Publishing Ltd""","""Japan"""
14601,"""Ravette Publishing Ltd""","""North Korea"""
14602,"""Ravette Publishing Ltd""","""Germany"""
14603,"""Heartline Books Ltd""","""Japan"""
14604,"""Touchstone""","""United Kingdom"""
14605,"""Harcourt Children's Books""","""Germany"""
14606,"""Mateos Ediciones""","""Italy"""
14607,"""William Morrow &amp; Company""","""United Status"""
14608,"""Natl Book Network""","""Germany"""
14609,"""Diogenes""","""North Korea"""
14610,"""Diogenes Verlag, Z�?¼rich""","""Russia"""
14611,"""Diogenes Verlag""","""Japan"""
14612,"""Random House Childrens Books""","""France"""
14613,"""Berlitz Guides""","""Japan"""
