BookID,Book-Title,Instock,Year-Of-Publication,Publisher_ID
38438,"""Karen's Hurricane (Baby-Sitters Little Sister, 113)""",101,1999,14553
38439,"""Summer (Twentieth-Century Classics)""",368,1993,14368
38440,"""Jane Brody's Good Food Gourmet: Recipes and Menus for Delicious and Healthful Entertaining""",259,1990,14159
38441,"""The Other Me (Sweet Dreams, No 117)""",99,1987,14549
38442,"""Because of Lissa (Hotline, No 1)""",307,1990,14616
38443,"""The Barrytown Trilogy""",227,1992,14554
38444,"""Little Women and Good Wives (Everyman Paperback Classics)""",39,1992,14555
38445,"""Les Terres du bout du monde""",222,1991,14556
38446,"""Fodor's 1999 Europe (Fodor's Gold Guides)""",446,1998,14749
38447,"""Colour of Magic""",368,1985,14557
38448,"""1997 Poet's Market (Poet's Market, 1997)""",449,1996,14559
38449,"""1996 Poet's Market (Poet's Market, 1996)""",467,1995,14559
38450,"""The Complete Works of Oscar Wilde""",349,1989,14935
38451,"""The Wizard of Oz""",280,1984,12557
38452,"""Hucklebug""",404,1975,14560
38453,"""A Portrait in Time""",370,2001,14561
38454,"""Andamios""",75,1997,14562
38455,"""Moon Handbooks Vancouver: Including Victoria (2nd Ed)""",366,2002,14563
38456,"""Chicken Soup for the Soul Cartoons for Dads""",25,2003,14564
38457,"""Julio!""",320,1985,13782
38458,"""Tropical Chills""",118,1988,14971
38459,"""Heir to Kuragin""",88,1979,14565
38460,"""Reaching for the Invisible God""",98,2000,14969
38461,"""A Love for All Time""",406,1986,15004
38462,"""Old New York""",274,1981,14306
38463,"""Connecticut Yankee in King Arthur's Court""",368,0,14762
38464,"""Life on the Mississippi (Konemann Classics)""",177,2000,14880
38465,"""Mary Anne and the Music Box Secret (Baby-Sitters Club Mystery, 31)""",114,1997,14568
38466,"""Westward the Tide""",46,1981,13782
38467,"""Lime Pit""",151,1986,14569
38468,"""Zen, Tradition and Transition""",35,1988,14570
38469,"""Five Have a Mystery to Solve""",350,1978,14891
38470,"""Tuf Voyaging""",117,2003,14572
38471,"""Book Of Vision Quest""",194,1989,14596
38472,"""Return to Ghost Camp (Goosebumps Series 2000, No 19)""",145,1999,14435
38473,"""Horrors of the Black Ring (Goosebumps Series 2000, No 18)""",160,1999,12557
38474,"""Sheila Rae, the Brave""",68,1996,13939
38475,"""This Heart of Mine""",249,1988,14212
38476,"""Aniceto, el Vencecanguelos""",223,1998,14574
38477,"""La Ligne Verte / Green Mile""",83,1999,14575
38478,"""Clifford's Happy Easter: Clifford Y El Dia De Pascua""",133,1998,12557
38479,"""Noch mehr H�?¼hnersuppe f�?¼r die Seele. Geschichten, die das Herz erw�?¤rmen.""",219,1997,14576
38480,"""Five Little Pumpkins""",413,1995,14577
38481,"""Amelia Bedelia Goes Camping (I Can Read Book 2)""",171,2003,13939
38482,"""Ask Mr. Bear""",340,1968,14826
38483,"""The Way to a Man's Heart (Enchanted)""",273,1997,14581
38484,"""Dazzle the Dinosaur""",157,2000,14087
38485,"""The Scarlet Letter""",380,1998,14880
38486,"""One Summer'S Knight (The Sisters Waskowitz) (Silhouette Intimate Moments, 944)""",463,1999,14943
38487,"""The Sherriff Takes a Wife""",284,1991,14581
38488,"""The Actor's Book of Movie Monologues""",487,1986,14368
38489,"""Hide and Shriek II (Ghosts of Fear Street #28)""",366,1998,14085
38490,"""The big knockover;: Selected stories and short novels""",391,1972,14582
38491,"""Prince and the Pauper: A Tale for Young People of All Ages (Signet Classic)""",131,1981,14393
38492,"""Rory &amp; Ita""",71,2002,14583
38493,"""Der Untergang des Hauses Usher und andere Geschichten von Sch�?¶nheit, Liebe und Wiederkunft.""",189,1984,14611
38494,"""Der blaue Express.""",339,2001,14595
38495,"""Nikotin. Kriminalroman.""",116,2003,14595
38496,"""Schneewittchen- Party.""",466,2003,14595
38497,"""Hercule Poirots gr�?¶�?�?te Tr�?¼mpfe.""",105,2002,14595
38498,"""Die Morde des Herrn ABC.""",335,1997,14595
38499,"""Das unvollendete Bildnis.""",250,2002,14595
38500,"""Mord im Orientexpress.""",411,2001,14595
38501,"""Die m�?¶rderische Teerunde.""",103,1992,14595
38502,"""Morphium.""",410,1999,14595
38503,"""Ein Mord wird angek�?¼ndigt.""",370,1988,14595
38504,"""Mord im Spiegel.""",123,2002,14595
38505,"""Mord im Pfarrhaus.""",275,2001,14595
38506,"""Karibische Affaire""",65,0,14591
38507,"""Fata Morgana.""",77,2001,14595
38508,"""Der Dienstagabend- Club.""",274,1999,14595
38509,"""16 Uhr 50 ab Paddington.""",199,2001,14595
38510,"""Das fahle Pferd.""",454,2003,14595
38511,"""Das Sterben in Wychwood.""",167,2002,14595
38512,"""Die Memoiren des Grafen.""",41,1994,14595
38513,"""Krumme Haus/Crooked House""",287,1994,14405
38514,"""Ein gef�?¤hrlicher Gegner.""",276,2002,14595
38515,"""Alter sch�?¼tzt vor Scharfsinn nicht.""",151,2003,14595
38516,"""Die besten Crime- Stories. Meistererz�?¤hlungen der Queen of Crime.""",221,1990,14595
38517,"""Meine gute alte Zeit. Die Autobiographie einer Lady.""",358,1995,14595
38518,"""The Triarchic Mind: A New Theory of Human Intelligence""",357,1989,14408
38519,"""The Tin Woodman of Oz: A Faithful Story of the Astonishing Adventure Undertaken by the Tin Woodman, Assisted by Woot the Wanderer, the Scarecrow of Oz, and Polychrome, the Rainbow's Daughter""",342,1999,14375
38520,"""WHEN GIANTS LEARN TO DANCE:MASTERNG CHALLENGES OF STRTGY,MNGMT, CAREERS 90'SC""",329,1989,14596
38521,"""Mystery in the Sunshine State: Florida Short Stories by Florida's Mystery Writers""",147,1999,14597
38522,"""Fodor's Caribbean-1990: A Complete Guide to 27 Island Destinations""",40,1989,14749
38523,"""Fodor's Central America 1991: Including Guatemala, Belize, Costa Rica, Honduras, .......""",108,1991,14749
38524,"""Fodor's Cancun, Cozumel, Merida, and the Yucatan""",172,1988,14749
38525,"""Garfield Landscape Books: The Incurable Romantic (Garfield Landscape Books)""",195,1990,14602
38526,"""Garfield Landscape Books: The Irresistible (Garfield Landscape Books)""",145,1990,14602
38527,"""Garfield Pocket Books: Here's Looking at You (Garfield Pocket Books)""",67,1985,14602
38528,"""Garfield Pocket Books: We Love You Too (Garfield Pocket Books)""",98,1985,14602
38529,"""Garfield Pocket Books: Here We Go Again (Garfield Pocket Books)""",388,1986,14602
38530,"""Garfield Pocket Books: Strikes Again (Garfield Pocket Books)""",59,1984,14602
38531,"""Jack of Hearts""",365,2001,14603
38532,"""The Great Texas Wedding Bargain (Harlequin American Romance, No. 817)""",380,2000,13787
38533,"""Elephants Can Remember""",160,1979,14805
38534,"""Teacher (Touchstone Books (Paperback))""",240,1986,14877
38535,"""Over Sea, Under Stone""",109,1988,14605
38536,"""Narraciones Extraordinarias - 2b: Seleccion""",393,1998,14606
38537,"""Midnight Rogue""",494,1995,14223
38538,"""Slam! (Coretta Scott King Author Award Winner)""",438,1996,12557
38539,"""The Juiceman's Power of Juicing""",370,1992,14812
38540,"""Together Is All We Need (Phillips, Michael R., Shenandoah Sisters,)""",307,2004,13728
38541,"""A Very Special Kwanzaa""",224,1996,12557
38542,"""Moon Signs: Discover the Hidden Power of Your Emotions""",299,1993,14608
38543,"""Das Biest des Monsieur Racine.""",119,1999,14609
38544,"""Flix.""",469,1997,14610
38545,"""Schwarzrock.""",471,2001,14611
38546,"""Holidays Around the World (Bantam Begin-to-Learn Series)""",367,1986,14916
38547,"""That Fat Hat (Cartwheel Books)""",104,1992,12557
38548,"""Berlitz European Menu Reader: For Eating Out in over 25 Countries""",450,1997,14948
38549,"""Garfield Trivia Book: By Jim Davis With Bill Tornquist""",332,1986,14212
38550,"""All-Day Nightmare (Give Yourself Goosebumps, No 42)""",53,2000,12557
38551,"""Gotham Tragic: A Novel""",453,2004,14996
38552,"""The Wedding Game""",98,2000,14615
38553,"""Baby Sitters #05: Dawn and the Impossible Three (Baby-Sitters Club (Paperback))""",242,1988,12557
38554,"""Nightmare Session (Private School, No 1)""",385,1986,14618
38555,"""Just a Summer Romance""",125,1988,14080
38556,"""Love in the Wings (Sweet Dreams, No 123)""",35,1987,14616
38557,"""The Witches Eye (Private School, No 3)""",370,1986,14618
38558,"""Skeleton Key (Private School, No 4)""",152,1986,14618
38559,"""Cousins: Stuck in the Middle""",337,1993,14619
38560,"""Camp Murphy""",458,1994,14619
38561,"""Seasons and Holidays (Walt Disney Fun-To-Learn Library)""",35,1983,14620
38562,"""Circle of Wolves""",132,1997,14692
38563,"""Word Puzzles, Grade 1""",432,1993,14621
38564,"""Cam Jansen and the First Day of School Mystery (Cam Jansen Adventure, 22)""",441,2002,14622
38565,"""Fish! Sticks : A Remarkable Way to Adapt to Changing Times and Keep Your Work Fresh""",107,2003,14164
38566,"""Caged Heat (St. Martin's True Crime Library)""",85,1998,14623
38567,"""A Polar Bear Can Swim: What Animals Can and Cannot Do (Puffin Science Easy-to-Read, Level 2)""",145,1998,14890
38568,"""Fifth-Grade Frankenstein""",239,1996,12557
38569,"""The Love Slave""",104,1995,14212
38570,"""The Sisters""",478,1987,14624
38571,"""Spinster (Touchstone Books (Paperback))""",260,1986,14784
38572,"""The Adventures of Huckleberry Finn""",353,1999,14625
38573,"""Scarlet Letter""",190,1960,14656
38574,"""Stretching""",250,1980,14770
38575,"""A Walk to Remember (Gemstar)""",496,2000,14628
38576,"""A LIKELY PLACE""",433,1997,14826
38577,"""Evolution through the Tarot""",219,1970,14630
38578,"""Tent of miracles""",276,1971,14631
38579,"""The Story About Ping""",406,1983,14622
38580,"""The created legend""",481,1979,14632
38581,"""My Life with the Chimpanzees""",386,1996,14633
38582,"""Moreta: Dragonlady of Pern""",284,1984,14634
38583,"""By the Pricking of My Thumb (Winterbrook Edition)""",298,1986,14949
38584,"""Giant's Bread (Priam Books)""",80,1982,14636
38585,"""Go to Sleep, Nicholas Joe""",352,1988,14637
38586,"""The Warrior's Path""",372,1983,13782
38587,"""Longshot Edition Uk""",473,0,14162
38588,"""A Bend in the Road""",119,2001,14638
38589,"""Great Tales of Edgar Allan Poe""",198,1981,15017
38590,"""Ben's in Love (Boyfriends and Girlfriends, No 4)""",164,1994,14641
38591,"""Claire Gets Caught (Boyfriends Girlfriends, No 5)""",362,1994,14641
38592,"""Kelsey's Raven: Sylvia Peck""",387,1992,14970
38593,"""Pet Sematary""",29,2001,14919
38594,"""Fear Street. Der Ferienjob. Ein rabenschwarzer Sommer. ( Ab 12 J.).""",48,1998,14816
38595,"""Vieja Nueva York""",319,2003,13211
38596,"""¡No bajes al sótano! (Escalofríos No. 2)""",241,1996,12557
38597,"""Les Annales du Disque-monde, tome 12 : M�?©contes de f�?©es""",259,2002,14110
38598,"""Le Crime du golf""",442,2003,14713
38599,"""Lost City""",48,2004,14949
38600,"""Out of the Blackout: A Novel of Suspense""",475,1995,14645
38601,"""Witch's Christmas""",391,1986,12557
38602,"""Clifford and the Grouchy Neighbors (Clifford the Big Red Dog (Paperback))""",284,1985,12557
38603,"""Clifford's First Valentine's Day""",248,1997,12557
38604,"""Fart Proudly: Writings of Benjamin Franklin You Never Read in School""",481,2003,14646
38605,"""Little Women, or Meg, Jo, Beth, and Amy""",471,2002,14647
38606,"""Gemma James Egyptian Adventure (Magic Jewellery S.)""",93,1997,14747
38607,"""Thinner [UNABRIDGED]""",101,1996,14649
38608,"""Monkey Island (American Library Association Notable Book)""",465,1993,14892
38609,"""Three Past Midnight (Penguin Audiobooks)""",386,1991,14817
38610,"""Just As I Am""",134,1997,14652
38611,"""Shadows of the Heart: Shadows of the Heart""",428,1995,14379
38612,"""Jenius: The Amazing Guinea Pig (Hyperion Chapters)""",164,1996,14725
38613,"""Chicken Soup for the Golden Soul: Heartwarming Stories for People 60 and over (Chicken Soup for the Soul (Audio Health Communications))""",328,2000,14308
38614,"""Among the Cities""",318,1985,14755
38615,"""The Perfectionists""",284,1996,14212
38616,"""Jo's Boys : From the Original Publisher""",421,1994,14996
38617,"""Timebends: A Life""",332,1989,14770
38618,"""Prom Date #11""",49,1999,14085
38619,"""Wizard and the War Machine""",303,1987,13766
38620,"""Bride Included (Back To The Ranch) (Harlequin Romance, 3665)""",219,1999,13787
38621,"""His Pretend Mistress (Romance, 3695)""",458,2002,13787
38622,"""Wolf And The Angel (Intimate Moments, No 417)""",476,1992,14943
38623,"""Quiet One  (The Guiness Gang) (Silhouette Intimate Moments No 701)""",349,1996,14943
38624,"""One Worth Waiting For (The Guiness Gang) (Silhouette Intimate Moments, No 713)""",77,1996,14943
38625,"""No Holds Barred""",260,1985,13787
38626,"""Midnight Masque (Harlequin Intrigue, 251)""",182,1993,13787
38627,"""Bride'S Secret (Harlequin Intrigue, No. 524)""",53,1999,13787
38628,"""Father And Child Reunion  (36 Hours) (36 Hours)""",82,1997,13787
38629,"""The Wheels on the Bus (Pictureback Readers)""",223,1990,14917
38630,"""Cam Jansen and the Mystery of the Television Dog (The Literature Experience 1991 Ser.)""",156,1990,14656
38631,"""Clifford's New Friends (Scholastic SeeSaw Club)""",493,1999,14657
38632,"""Nate the Great and the Tardy Tortoise (Nate the Great (Paper))""",73,1997,14892
38633,"""The Road of Kings (Conan, No 16)""",370,1991,14938
38634,"""Garfield Furry Tale""",459,1989,14658
38635,"""Crossfire Trail""",247,1978,14868
38636,"""Western Wind""",31,1993,14660
38637,"""Sky Liners #12""",162,1982,13782
38638,"""Karen's Pony Camp (Baby-Sitters Little Sister, 87)""",252,1997,12557
38639,"""Karen's Pilgrim (Baby-Sitters Little Sister)""",157,1997,12557
38640,"""Karen's Toys (Baby-Sitters Little Sister, 65)""",337,1995,12557
38641,"""Clifford's Good Deeds""",142,1985,14661
38642,"""Karen's Chicken Pox (Baby-Sitters Little Sister, 114)""",333,1999,12557
38643,"""Karen's Bunny (Baby-Sitters Little Sister, 83)""",364,1997,12557
38644,"""Karen's Big Job (Baby-Sitters Little Sister, 84)""",468,1997,14838
38645,"""Karen's Telephone Trouble (Baby-Sitters Little Sister, 86)""",202,1997,14838
38646,"""I Love You, Let'S Work It Out : I Love You Lets Work It Out""",41,1991,14110
38647,"""Wacky Jacks: A Houdini Club Magic Mystery (First Stepping Stone Books)""",83,1994,14916
38648,"""Nate the Great and the Fishy Prize (Break-of-Day Book)""",296,1985,14949
38649,"""I Know I'm a Witch""",212,1988,14665
38650,"""Snicker the Brownie: and Other Stories (Enid Blyton's Popular Rewards Series I)""",140,1994,14468
38651,"""Ira Wordworth (Barely There)""",73,2001,14666
38652,"""My Cooking Pot""",313,1989,14668
38653,"""My Cooking Spoon""",283,1989,14668
38654,"""My Spatula (My First Kitchen Gadget Books)""",203,1989,14669
38655,"""Barbie One Special Night""",377,1996,14913
38656,"""The Christmas Rocking Horse""",442,2002,14671
38657,"""Christmas Trees Are Special!""",454,2002,14672
38658,"""A Day at the Amusement Park (A Giant Word Book)""",482,2000,14673
38659,"""On the Edge of Dream: The Women in Celtic Myth and Legend""",66,1998,15003
38660,"""Lucifer's Hammer""",488,1983,14675
38661,"""The Third Garfield Fat Cat 3-Pack (Garfield Fat Cat Three Pack)""",154,1995,14212
38662,"""Mr. President: A Book of U.S. Presidents (Scholastic Biography)""",41,2001,12557
38663,"""Valley Of The Shadow A Novel &lt;br>book One In The Dakota Moons Series""",154,2001,14769
38664,"""Jesús que Nunca Conocí, El""",103,2000,14677
38665,"""A Little Spoonful of Chicken Soup for the Woman's Soul (Mini Gift Books)""",347,1999,14811
38666,"""Der Ferienkrimi. Ein m�?¶rderischer Sommer.""",60,2002,14595
38667,"""Flower of the West (Heartsong Presents, #144)""",82,1995,14679
38668,"""Yo Soy Mayor Que Mi Padre""",145,2001,14786
38669,"""The Best Man's Baby : The Wedding Planners (Romance)""",334,2004,13787
38670,"""Fodor's New England 1991""",232,1990,14749
38671,"""Karen's New Puppy (Baby-Sitters Little Sister, 72)""",72,1997,12557
38672,"""My Zombie Valentine""",250,1993,14619
38673,"""Leslie Linsley's High-Style, Low-Cost Decorating Ideas: For Every Room in the House""",148,1999,14681
38674,"""The Little Rascals Storybook""",276,1994,14809
38675,"""Hanging Woman Creek""",203,1982,13782
38676,"""The Prince and the Pauper""",238,2001,14683
38677,"""Die Obsidian- Chroniken 01. Sommer der Drachen.""",244,2000,14909
38678,"""Die Obsidian- Chroniken 02. Die Drachenbr�?¼der.""",361,2001,14909
38679,"""Die Obsidian- Chroniken 03. Der Drachenorden.""",57,2002,14909
38680,"""Die Obsidian- Chroniken 04. Angriff der Drachen.""",302,2002,14909
38681,"""Alibi. Ein Hercule Poirot Krimi.""",437,1997,14595
38682,"""Auch P�?¼nktlichkeit kann t�?¶ten. Crime Stories.""",417,1999,14595
38683,"""Mord auf dem Golfplatz.""",74,2001,14595
38684,"""Das fehlende Glied in der Kette.""",396,2001,14595
38685,"""Der Wachsblumenstrau�?�?.""",423,2001,14595
38686,"""Der Todeswirbel.""",369,2001,14595
38687,"""Dreizehn bei Tisch.""",382,2003,14595
38688,"""Teddy Bear Encyclopedia""",198,1993,14688
38689,"""Ultimate Teddy Bear Book""",341,1991,14745
38690,"""Hope for the Troubled Heart""",288,1993,13782
38691,"""Bahia De Tous Les Saints""",299,0,14690
38692,"""Here Today""",237,2004,14691
38693,"""Flight of Old Dog Int""",233,1988,14692
38694,"""O Canada!: Travels in an Unknown Country""",222,1992,14693
38695,"""Cam Jansen and the Mystery of the Dinosaur Bones (CAM Jansen (Paperback))""",90,1991,14890
38696,"""Elbert's Bad Word""",278,1996,14696
38697,"""Heckedy Peg""",121,1992,14696
38698,"""Elsewhere in the Land of Parrots""",384,2004,14697
38699,"""The Werewolf of Fever Swamp (Goosebumps Series)""",307,2003,14080
38700,"""Garfield's Tale/Myst""",110,1991,14658
38701,"""A Picture Book of Jesse Owens (Picture Book Biography)""",315,1992,14698
38702,"""My Life As a Smashed Burrito With Extra Hot Sauce (Myers, Bill, Incredible Worlds of Wally Mcdoogle, #1.)""",184,1993,14699
38703,"""Sandkings""",450,0,14700
38704,"""Schweinsgalopp. Ein Scheibenwelt- Roman.""",200,2003,14576
38705,"""Hostage to Dishonour""",409,1979,13787
38706,"""Lady Margery's Intrigue (Coventry Romances)""",190,1980,14869
38707,"""Mooch the messy (An I can read book)""",280,1976,14936
38708,"""Garden Construction (Ortho Books)""",473,1985,14703
38709,"""Following The Equator V1 (Ecco Travels)""",111,1996,14704
38710,"""Le crime est notre affaire""",208,1975,14705
38711,"""Baby Track (West Virginia) (Born in the USA, West Virginia)""",363,1997,13787
38712,"""Lily and the Lost Boy""",454,1989,14892
38713,"""Karen's Haircut (Baby-Sitters Little Sister (Paperback))""",492,1999,14707
38714,"""Old Patagonian Express""",46,1980,15017
38715,"""Akte Atlantis.""",468,2003,14576
38716,"""Kristy in Charge (Baby-Sitters Club, 122)""",56,1998,12557
38717,"""The Raging Fire""",148,1988,14805
38718,"""Meistererz�?¤hlungen.""",243,1999,14710
38719,"""MRS MCGINTYS DEAD""",53,1985,14110
38720,"""Cardiff: Half-and-half a capital (Changing Wales)""",354,1994,14711
38721,"""The Ten Trusts : What We Must Do to Care for The Animals We Love""",416,2003,14712
38722,"""Le chat noir et autres nouvelles""",273,1991,14713
38723,"""Bell Teal""",183,2003,14080
38724,"""Connecticut Yankee in King Arthur's Court""",345,0,14762
38725,"""Bed and Breakfasts, Country Inns, and Other Weekend Pleasures""",495,1991,14749
38726,"""Fodor's U.S. and British Virgin Islands '94: The Complete Guide with the Best Sailing, Diving... (Fodor's U.S. &amp; British Virgin Islands)""",183,1993,14749
38727,"""When Bad Things Happen to Good Golfers: Pro Golf's Greatest Disasters""",245,1998,14715
38728,"""Sacred Stone (Oregon Files (Paperback))""",238,2004,14692
38729,"""Numa Files 1: Serpent (Numa Files)""",171,1999,14716
38730,"""Le Scarab�?©e d'or""",193,1997,14556
38731,"""Borrowed Groom (The Circle K Sisters) (Silhouette Romance, 1457)""",397,2000,14943
38732,"""Once In Paris""",280,2004,14720
38733,"""Paper Rose""",422,2004,14720
38734,"""Lord of the Desert""",452,2004,14720
38735,"""The Texas Ranger""",27,2004,14720
38736,"""Truly Tasteless Jokes Three""",383,1983,14212
38737,"""Rawhide and Lace (Silhouette Desire, No 306)""",476,1986,14980
38738,"""The Second Form at Malory Towers""",426,1970,14722
38739,"""The Greatest: Muhammad Ali""",62,2002,14723
38740,"""Silken Spurs""",282,1993,14379
38741,"""Night Animals: At Your Fingertips (At Your Fingertips (McClanahan))""",307,1992,14724
38742,"""Todesd�?¤mmerung. Roman.""",78,1991,14726
38743,"""Rats (Rats)""",238,2000,14725
38744,"""Message in a Bottle ( Weit wie das Meer).""",210,1999,14726
38745,"""Country Music Babylon""",151,1993,14860
38746,"""Doctors of Death""",454,1994,14456
38747,"""How to Win at Nintendo Games, No 3 (How to Win at Nintendo Games)""",401,1990,14863
38748,"""A Silver Mirror""",446,1994,14306
38749,"""Sensuous Perception""",105,1985,13782
38750,"""A Spy in the Neighborhood""",147,1989,14619
38751,"""Why the Sun and the Moon Live in the Sky""",376,1991,14728
38752,"""Holland (Fodor's Holland)""",141,1990,14749
38753,"""Sarah's Questions""",343,1986,14637
38754,"""The Golden Goose""",89,2005,14729
38755,"""Fox Busters""",294,1990,14892
38756,"""Babe, the Sheep-Pig""",472,1997,14730
38757,"""The Schoolmouse""",327,1994,14733
38758,"""George Speaks""",348,2002,14732
38759,"""Ace""",419,1995,14733
38760,"""Tristesse Royale. Das popkulturelle Quintett.""",423,1999,14734
38761,"""Oje, du fr�?¶hliche.""",490,1995,14774
38762,"""An Exchange of Gifts""",207,1995,14557
38763,"""The Oxford Companion to Irish Literature""",188,1996,14780
38764,"""Groundwork""",463,1998,14735
38765,"""Nightmare Town: Stories""",324,2000,14960
38766,"""Woman in the Dark: A Novel of Dangerous Romance (Vintage Crime)""",464,1989,14960
38767,"""Christ in Concrete""",111,1975,14736
38768,"""The Wonderful Adventures Of Nils And The Further Adventures Of Nils Holgersson""",445,2000,14737
38769,"""Brennans Legende. Abenteuer aus dem Ringweltuniversum.""",392,1999,14881
38770,"""Garfield at Large (Davis, Jim. Garfield Classics.)""",59,2001,14212
38771,"""Garfield Gains Weight (Davis, Jim. Garfield Classics, 2.)""",276,2001,14212
38772,"""Garfield: Bigger Than Life (Garfield, 3)""",133,2002,14212
38773,"""The Final Forest: The Battle for the Last Great Trees of the Pacific Northwest""",37,1993,14368
38774,"""Adventures of Tom Sawyer""",281,1981,13918
38775,"""Mickey's Christmas Carol""",230,1988,14955
38776,"""Adventures of Huckleberry Finn (Great Illustrated Classics)""",422,1990,14739
38777,"""The Adventures of Tom Sawyer (Great Illustrated Classics)""",140,2002,15012
38778,"""Fol Espoir""",51,1997,14741
38779,"""Les Tommyknockers""",160,2000,14742
38780,"""Celebrate the Risen Christ""",487,2003,14743
38781,"""Raven and the Cowboy""",300,1996,15014
38782,"""Birth Your Way""",174,2002,14745
38783,"""Breast Feeding Your Baby""",429,1989,14747
38784,"""Homebirth and Other Alternatives to Hospital""",343,1991,14747
38785,"""Lit Life: A Novel""",171,2001,14748
38786,"""MEDITERR CAPER""",77,1988,14110
38787,"""Fodor's Pacific North Coast-1993: A Complete Guide to Oregon, Washington, British Columbia And.. (Fodor's Pacific Northwest)""",43,1992,14749
38788,"""Ninety Degrees North: the Quest for the North Pole""",405,2002,14750
38789,"""Reflex""",133,1982,14866
38790,"""Walk Upon The Wind (Silhouette Special Edition, No 612)""",256,1990,14943
38791,"""Out Of The Mist (Special Edition, No 657)""",496,1991,14943
38792,"""Prince and Patriot""",300,1988,14752
38793,"""The Silver Bullet Affair (Loveswept, No 320)""",329,1989,14752
38794,"""Danny's Girl (Loveswept No 454)""",223,1991,14752
38795,"""In Endless Twilight (Forever Hero Trilogy, Vol 3)""",226,1992,14961
38796,"""Law of the Desert Born (Unabridged)""",240,1989,14753
38797,"""Adventures of Huckleberry Finn (Great Illustrated Classics)""",329,2002,15012
38798,"""High Stakes (Alpha Books)""",137,1979,14755
38799,"""Sleeping murder: Miss Marple's last case""",30,1976,14756
38800,"""The Odd Woman""",455,1995,14212
38801,"""Angus and the Ducks (Angus and the Cat)""",33,1997,14757
38802,"""Mystery Loves Company""",415,1992,14758
38803,"""Whiskerville Bake Shop (Whiskerville Board Books)""",42,1990,14884
38804,"""Mixed-Up Max (Planet Reader, Chapter Book)""",379,1998,15019
38805,"""Meet Me in Time""",434,1998,14759
38806,"""Poirot's Early Cases""",189,2003,14760
38807,"""What Mrs. McGillicuddy Saw""",376,1984,14110
38808,"""Totally Cool Grandparenting : A Practical Handbook Of Tips, Hints, &amp; Activities For The Modern Grandparent""",244,1997,14761
38809,"""Innocents Abroad""",261,1981,14762
38810,"""Seasons of Love (Harper Monogram)""",453,1995,14971
38811,"""Jungle Lovers""",412,1982,14346
38812,"""Five Run Away Together (The Famous Five)""",364,1987,14814
38813,"""Pegasus in Flight""",97,1990,14212
38814,"""A Gift of Dragons""",235,2002,13766
38815,"""Damia's Children""",167,1996,14764
38816,"""Amber Treasure""",298,1983,14792
38817,"""Teaching Today's Health (6th Edition)""",288,2001,14766
38818,"""SAC D'OS""",488,2000,14767
38819,"""Book of Laughs (The Baby-Sitters Little Sister)""",315,1997,14838
38820,"""Under the Lilacs (Puffin Classics)""",196,1991,14890
38821,"""Edge Of The Wilderness A Novel &lt;br>book Two In The Dakota Moons Series""",344,2001,14769
38822,"""Heart Of The Sandhills A Novel""",251,2002,14769
38823,"""Dream Park""",49,1981,14938
38824,"""The Scarlet Letter""",142,1999,13668
38825,"""A Good House: Building a Life on the Land""",325,1993,14770
38826,"""Unabridged Mark Twain""",276,1985,14771
38827,"""Written on the Wind (Daughters of Fortune)""",425,2002,13728
38828,"""The Labors of Hercules""",40,1982,13944
38829,"""The Adventures of Huckleberry Finn (Modern Library (Hardcover))""",25,1993,14772
38830,"""Never Trust A Lady (Harlequin Intimate Moments, No 800)""",299,1997,14943
38831,"""The Best of Bulletin Board: Of Simple Pleasures, Cute Kids, Dumb Customers, the Kindness of Strangers, and Other Scenes from the Human Comedy (Pioneer books)""",249,1994,14773
38832,"""G�?¤nsehaut 05. Der Fluch des Mumiengrabes. ( Ab 10 J.).""",189,1996,14774
38833,"""DEVIL AT LARGE""",287,1993,14775
38834,"""An Autobiography""",110,1977,14776
38835,"""The black cat""",252,1994,14777
38836,"""Champagne Girl (Silhouette Romances)""",189,1986,14943
38837,"""Mystery Man  (50th Fabulous Fathers) (Silhouette Romance, No 1210)""",114,1997,14943
38838,"""Callaghan'S Bride (Virgin Bride) (Silhouette Romance, 1355)""",286,1999,14943
38839,"""Cattleman'S Choice""",225,1995,14981
38840,"""Claudia and the Recipe for Danger (Baby-Sitters Club Mystery, 21)""",209,1995,12557
38841,"""Off the Mangrove Coast: A Collection of Short Stories""",351,2000,14779
38842,"""Chicken Soup for the Mother's Soul: 101 Stories to Open the Hearts and Rekindle the Spirits of Mothers (Chicken Soup for the Soul (Paperback Health Communications))""",192,2001,14484
38843,"""The Iron Marshal""",364,1999,14484
38844,"""The Pale Horse""",167,1983,14110
38845,"""One Hot Daddy To Be  (4 Tots For 4 Texans) (Harlequin American Romance, 773)""",408,1999,13787
38846,"""Fodor's '89 Greece""",329,1988,14749
38847,"""The Youngest Science: Notes of a Medicine-Watcher (Alfred P. Sloan Foundation Series)""",230,1995,14368
38848,"""The Oxford Starter German Dictionary (Oxford Starter Dictionaries)""",467,2000,14780
38849,"""A Hole in Space""",315,1990,13766
38850,"""The Ringworld Engineers""",368,1997,14212
38851,"""Garfield Weighs In: His Fourth Book""",280,2002,14212
38852,"""Interesting Times (Pratchett, Terry. Discworld Series.)""",240,1995,14781
38853,"""The Mystery at Kickingbird Lake (Ghost Twins S.)""",191,1995,14782
38854,"""MAN-KZIN WARS VII : MAN-KZIN WARS VII""",183,1995,14783
